hazard,Aspect,HumanImpactIndexMean,LandCover,NDMI,NDVI,Precipitation,Slope,SoilMoist,TempMax,TempMin,WaterDeficit,WindSpeed,idx
1,114.248215,0.9,7,-0.072829254,0.15966484,9,0.35286584,0,325,173.5,1922,397,4
1,336.76456,9.7,7,-0.09105621,0.19019271,14.5,0.15771186,2,360,207,1732.083333,334,0
1,227.26071,0,7,-0.116786614,0.15706144,13.5,0.12812263,1,353,201,1826.75,350.5,1
1,333.9589,11.3,7,-0.08923248,0.19822232,15.5,0.35484505,1,359,207,1734,330,2
1,189.40817,0,7,-0.08414487,0.19209726,16,0.38192496,0,360,206.5,1775.916667,330.1666667,3
1,28.1188,0,7,-0.08036624,0.19441828,14.5,0.19717611,6,365,215.5,1652.375,310,4
1,131.89026,435.65,17,0.12308038,0.48865414,47,0.9115009,182.75,189,111.5,386,500,0
1,190.7558,315.9,17,0.21025915,0.56611645,47.5,1.1504391,160.5,187.5,118,392,540.5,1
1,84.20709,531.7,17,0.08502281,0.45704946,44,0.5743037,187,190.5,113,410.5,522.625,2
1,224.85583,154.65,17,0.18583073,0.48825586,44.5,1.2672884,177.3333333,185,116,372.3333333,544.5,3
1,247.03607,1122.95,17,0.18929613,0.5268633,42,0.8914001,192,195.5,115,460.5,518,4
1,74.1214,287.7,9,-0.002504217,0.3755617,30.66666667,0.7415106,1723.333333,321,229,652.5,285,0
1,317.72815,723.45,9,0.10032679,0.4498941,31,1.0574625,1891.75,319,231,574.5,393,1
1,78.18744,106.85,9,0.109089665,0.47346684,29.25,0.4247493,1589.5,321.5,230,672,334,2
1,9.699432,410.85,9,0.018265283,0.39417195,30.5,0.35284862,1656,322,229,667.5,267,3
1,93.48994,615.5,9,0.09612775,0.47834504,37.75,0.47612736,1714,317,227,565.5,355.25,4
1,244.45781,0,10,-0.061122835,0.34123325,14.66666667,0.06722105,511.125,346,221,1009,200,0
1,133.7914,146.15,17,-0.10817577,0.32099432,16.66666667,0.041882418,637,340,224.5,945.5,234.3333333,1
1,287.69238,7.5,10,-0.08629389,0.3080609,17.7,0.095371634,537.5,346,222,964,207,2
1,72.45634,188,10,0.031270206,0.39758816,14.75,0.19230826,312,344.5,214,1189.666667,230,3
1,270,21.25,10,-0.06045314,0.32405457,16.66666667,0.030284088,531.5,346,222.5,985,204,4
1,340.61084,0,7,-0.06621248,0.22963575,10.75,0.18435982,59.84615385,348.5,196,1509,290,0
1,175.35579,0,7,-0.0299256,0.26217228,17,0.3780289,83.28571429,351,200.5,1480.5,284.6666667,1
1,46.55554,7.1,10,-0.060900595,0.24899802,10.5,0.08429877,51.66666667,351,201,1527.333333,276,2
1,46.591843,2.15,7,-0.058783624,0.22105731,9.45,0.08435522,35.39130435,356.5,208,1553.875,278.5,3
1,90,0,7,-0.067179404,0.23567663,11,0.061474316,25.09090909,353,199.5,1545,288,4
1,196.90305,26.75,17,0.21937574,0.5767335,60.83333333,4.8954854,2974,272,162,274.6666667,429,0
1,192.19533,209.5,10,-0.10453306,0.36002874,34.8,1.1859616,309.8,295.5,175,780,304,1
1,282.82547,161.6,10,0.019982267,0.46385765,30.25,1.3054693,165.6666667,302.5,171.5,836.3333333,250.1428571,2
1,24.797861,26.65,17,0.04758292,0.46654215,49.71428571,2.5844202,1171,285,172,435,345.5,3
1,102.567795,26.1,17,0.07482134,0.48889205,53.5,0.665981,1531.75,282.5,168,347.9166667,347,4
1,18.961786,16.95,10,-0.079849005,0.3481115,32,0.70484877,21.5,283,132.5,916.5,258,0
1,228.82883,805.25,10,0.010318498,0.23173013,38.33333333,0.04402796,18.5,283.5,131,896,258.5,1
1,310.95288,926.8,10,-0.041380085,0.2257019,38,0.04422094,8.454545455,284,128.5,897.1666667,268.6666667,2
1,316.67355,526.05,10,-0.044728998,0.26041135,36.5,0.47810587,22.375,284,135.5,921.6666667,255.25,3
1,48.61722,434.8,7,-0.002041304,0.355013,27.5,0.043843113,8,290,141,958.3333333,243.5,4
1,359.11288,82.7,2,0.14746068,0.5010751,57.75,4.282169,166,217,81,335.2,331,0
1,348.5529,141.45,17,0.1936394,0.5733766,57,2.6891062,510.25,221.5,89,183.2,300,1
1,243.48787,61.2,10,0.3429085,0.57377875,60,9.14174,103.125,228,72,464.75,327.4166667,2
1,344.04388,282,17,0.1860398,0.5794998,63.5,4.1228065,521,245,109,180.3333333,261.5,3
1,91.21472,19.95,10,0.23887002,0.6017318,57,8.147962,342.1666667,227.5,88.5,167.7,290,4
1,195.52774,0,7,-0.20182,0.21449617,9,0.120328054,1,325,166,1612.75,313.6666667,0
1,167.46822,0,7,-0.20526367,0.21101692,9,0.148457,1,325,166,1612.75,313.6666667,1
1,270,74.9,6,-0.19280669,0.14662664,11.5,0.4240901,1,301.5,148,1464.666667,316,2
1,351.5559,132.05,6,-0.20335068,0.21956478,10,0.43951738,1,321,161,1586.5,320,3
1,307.58215,44,6,-0.19654848,0.20866567,10,0.28513467,1,320,160,1577.666667,318.6666667,4
1,132.34468,0,7,-0.09598905,0.19154975,12,0.21514569,0,335,176,1847.666667,342,0
1,208.92023,50,7,-0.09561897,0.15164234,9,0.46357965,1,324.5,165.5,1746.333333,350,1
1,28.74216,0,7,-0.084885664,0.17746013,9.5,0.13222758,0,342,185.5,1944,365.5,2
1,145.45186,0,7,-0.1138109,0.1752279,11,0.28151625,0,331.5,176.5,1877.25,360.5714286,3
1,208.871,0,7,-0.12618576,0.17628425,9,0.19858636,0,331,177.5,1852,365.5,4
1,93.731255,0,7,-0.09495294,0.18222266,9,0.44537452,1,334,172.5,1796,340.3333333,0
1,58.57627,0,7,-0.09776279,0.20654964,7,0.11118568,1,344,183.5,1859.333333,333.3333333,1
1,245.60968,0,7,-0.099379376,0.19711822,8,0.07018778,1,328.5,169,1743.5,340.2857143,2
1,0,53,7,-0.12113975,0.2584135,7,0.028984088,1,344.5,188,1755.5,297.5,3
1,296.54425,0,7,-0.071491875,0.18827796,8,0.38913894,1,330.5,174.5,1739.5,324,4
1,270,449.25,9,-0.09610547,0.317065,24.5,0.13814044,5,244,107,1032.666667,460,0
1,141.63298,530.9,9,-0.14936393,0.2664579,21,0.44359642,1,245,113.5,1201.75,491,1
1,126.36575,238.3,9,-0.107727356,0.3180725,21,0.34217125,1,244,110.5,1158.5,490,2
1,90,27.65,9,-0.0912711,0.3198115,24,0.17257138,5,244.5,107,1063.333333,457.5,3
1,101.86007,21.05,9,-0.084538884,0.34252247,23.5,0.14102629,4.5,244.5,106,1066,441,4
1,290.72812,438,17,-0.08756541,0.25763348,4.923076923,0.3275615,87.025,350,230,1590.75,359,0
1,180,95.85,7,-0.10271868,0.2211672,8.25,0.08695221,35.59090909,361,221,1734.666667,386.75,1
1,156.99324,200,7,-0.10050922,0.2303548,6.333333333,0.15744333,98.71428571,359.5,225.5,1573,320,2
1,255.80556,163.6,17,-0.058941696,0.32001907,7,0.4727872,114.375,344,231.5,1464.75,330.25,3
1,328.8761,0,17,-0.07941427,0.26596856,10,0.23700385,107.25,349.5,229.5,1411.166667,253,4
1,288.80936,108,7,-0.08249861,0.19593972,15.5,0.17979018,3,257,111,1266,390,0
1,12.424883,1.8,7,-0.10551564,0.23309234,16.5,0.4748565,4,254.5,111.5,1265,390.2857143,1
1,105.81298,10.95,7,-0.09005842,0.21274287,15.5,0.1063642,6,258.5,114.5,1284.5,369,2
1,212.8343,13,7,-0.065400675,0.22289793,15.5,1.0692188,6,258.5,114.5,1284.5,369,3
1,220.53258,0,7,-0.09057555,0.21250093,16,0.4194789,3.5,254.5,112.5,1259,390.6,4
1,13.574704,699.1,17,0.34122843,0.6247806,62,0.14908487,1089.5,212.5,126.5,268.75,549.8888889,0
1,19.244247,396,17,0.34846994,0.63567543,63.33333333,1.3812106,1010,208,124,255,553,1
1,238.72731,624.4,17,0.34055752,0.62523985,63,0.6141506,1029.5,210.5,127,260.4166667,557.5,2
1,60.514824,441.15,17,0.33999878,0.6313548,63,1.6483815,1029.5,210.5,127,260.4166667,557.5,3
1,49.410923,617,17,0.35601217,0.6230927,64,1.3361908,1048,210.5,125,251,540,4
1,150.33908,33.3,7,-0.13578224,0.1632493,9,0.0667091,0,307.4166667,158.6666667,1630,330,0
1,270,18,7,-0.12746125,0.1662505,8,0.033085115,0,304.5,156.3333333,1591,322.2,1
1,90,0,7,-0.082628526,0.14341922,6,0.03314188,0,299.3333333,150,1732.833333,364,2
1,284.6253,0,7,-0.09343975,0.15456738,7,0.3443657,0,291,146,1559.166667,332.5,3
1,293.6347,70.55,7,-0.11646413,0.15011935,7,0.14459331,0,301.5,153.5,1598.5,349.6111111,4
1,325.80997,120.15,7,-0.1497736,0.17998014,12,0.17519803,1,297,149.5,1508,328.75,0
1,192.71506,11,7,-0.15700151,0.1736386,10,0.14856339,0,305.5,154.5,1658,347.125,1
1,264.39392,18,7,-0.1439861,0.17529646,10,0.2966965,1,301.5,151.5,1583.25,346.5,2
1,43.219177,0,7,-0.15441823,0.18890068,9,0.2386361,1,303.5,150,1592,329,3
1,204.304,576.35,7,-0.15384372,0.1632618,10,0.15901265,1,303,152.5,1572,330,4
1,128.74548,0.05,10,-0.052389942,0.3487242,32,0.8798336,924.1666667,340,214,689.75,210,0
1,0,1.05,10,-0.04626867,0.3565398,18.75,0,499.025,351,212.5,1300.5,241,1
1,58.453934,20.2,10,0.020615188,0.37745404,19.16666667,0.3877901,504.3333333,354,219,1174,222.5,2
1,90,289.95,10,0.03256363,0.3951533,19.83333333,0.15040097,501.3333333,352.5,215,1222.166667,230,3
1,99.116806,14,10,-0.005520275,0.38081434,19.66666667,0.18292464,549,351.5,212,1272.666667,240.125,4
1,332.93942,732.05,7,-0.016827576,0.39196414,32,0.9112435,38.28571429,231.5,92,938,476,0
1,272.7498,277.4,17,0.04195926,0.37699214,29,6.61619,22.5,245.5,107,1095.5,507.25,1
1,159.09535,319,7,-0.117105275,0.25411505,19,0.8686723,6.5,255.5,106.5,1127,360,2
1,98.91175,53.6,10,-0.110471286,0.30127066,20,0.56127965,5,238,104.5,1005,389.25,3
1,95.91246,483.3,7,-0.08388511,0.2856025,24.5,4.2130094,8.411764706,241.5,98.5,1140.75,460,4
1,177.18523,3.6,9,0.008747357,0.43970123,22.91666667,0.60937816,1997,315.5,208,585,262,0
1,121.62229,279.6,9,0.1582765,0.4989785,44.83333333,0.3869519,1783,311,227.5,545.125,443,1
1,60.3829,547.1,9,0.13619435,0.50368506,25,0.99692124,1438,313,210,602,333.1666667,2
1,184.69981,280.65,9,0.021079836,0.43301964,34.5,0.72700787,4048,313,224,467.8333333,300.25,3
1,85.45405,22.25,9,0.12981778,0.5250839,46.75,2.1930678,1888,311,221,514.5,416,4
1,224.15881,122.15,1,0.16814353,0.45398006,130.25,9.801482,676,129,41.5,0,580,0
1,46.322395,185.35,1,0.072475925,0.4680078,72.5,1.1330274,823,116,24,0.045977011,483,1
1,49.317326,6.6,17,0.38573447,0.61712,124.5,8.691924,986,128.5,55.5,0,770.3333333,2
1,249.13834,148.75,17,0.3166789,0.4634543,146.5,17.280678,658,150,80.5,0,778.6666667,3
1,223.93288,170.95,1,0.10402072,0.44332224,69,4.6583743,711.5,117,25,0,457.25,4
1,180,8,8,0.38940725,0.4273509,25.5,0.057968166,163,65,-44,0,252,0
1,104.59415,0,8,0.35928056,0.42343804,26,0.11502957,165,61,-47.25,0,260,1
1,75.14414,0,8,0.30621406,0.45383775,28.5,0.11304756,260,66.5,-44.75,0.01010101,271.5,2
1,180,0,8,0.35939124,0.38684195,25,0.028984088,147,65.75,-44.5,0.02970297,260,3
1,90,1,8,0.295483,0.4454579,25,0.22195841,176,63,-45.25,0,252,4
1,90,306.75,8,0.36021936,0.598973,59.5,0.08349559,1143.25,132.75,5,0,291,0
1,235.19888,150.25,14,0.32001153,0.5888559,65,0.25391972,1217.5,133.75,10.75,0.018867925,280.5,1
1,270,457.8,8,0.30124334,0.56924593,67.5,0.29533452,1169,114.75,3.5,0,311.3095238,2
1,103.51532,232.75,8,0.32014698,0.600448,67,0.86807203,1167,113.75,3,0,318.4,3
1,99.871346,196.05,14,0.21154575,0.4985444,65,0.1690657,1200.5,134.25,12.33333333,0.038095238,284,4
1,334.60403,60.2,2,0.3598868,0.6922677,95.83333333,0.28875867,2460,319,215,146.5,260,0
1,244.66891,270.05,17,0.31151763,0.6734051,101.75,0.13548747,2114.75,318,234.5,148.6,319,1
1,304.07758,207,17,0.18064572,0.55957067,102.5833333,0.2586393,2222,318.5,234.5,131,301.1,2
1,348.0799,56.65,17,0.2768318,0.5892788,99.25,0.14811398,2302.25,317,233,128.5,299.5625,3
1,234.69588,32.65,17,0.26063782,0.57717746,101.25,0.15045787,2702.833333,322,223.5,114.3333333,247,4
1,165.2821,1025.05,10,0.001072103,0.32544425,37,0.29967093,156.7142857,182.5,39.83333333,321.75,491.1666667,0
1,105.595795,78.9,10,-0.071377054,0.36048302,40,0.32342058,115.75,171.5,26,292.5,490.1666667,1
1,52.703926,782.55,12,0.005734441,0.32567042,40,0.28700012,187.9375,184,41.16666667,292.6666667,492.25,2
1,28.22666,124.2,10,0.012548766,0.40370664,39,0.32895604,110.6666667,171.5,25,314.1666667,491.1666667,3
1,240.26868,725.6,10,0.005823957,0.38201597,37,0.17532995,162.1428571,182,39.58333333,323.5,490.2,4
1,292.81677,349.3,1,0.05414528,0.47322628,29.5,14.9718895,712,188.25,20,313.5,276.5,0
1,3.1986516,67.8,10,-0.1381673,0.19768055,19,0.6966693,103.25,170.5,10.5,604.25,295.25,1
1,256.13608,76.75,1,0.21806237,0.5589876,42.5,9.350979,1422,171,18,146,260,2
1,154.01353,30.5,1,0.05536607,0.45913026,59.75,6.803578,2254,194,36,144.5,272,3
1,128.65184,147.2,10,0.34772873,0.53160155,41.75,1.9482694,1045.5,131,-9.5,21.25,291.5,4
1,48.15747,17.9,5,0.42169628,0.5228887,35,1.6505989,329.5,72,-38.375,0.03,336,0
1,345.65802,238.7,5,0.26896825,0.52791995,31.5,0.20941423,269,81,-35.41666667,0,327,1
1,318.1559,7.75,5,0.3786605,0.5376328,31,0.15562661,292,77.25,-35.5,0,312,2
1,1.4496226,179.7,5,0.33664706,0.4932591,35,2.0286877,355,75,-36.5,0,330,3
1,90,2.5,5,0.28131744,0.41704494,30.5,0.05216259,256,73.5,-39.66666667,0,313,4
1,129.11298,570.1,17,0.15336375,0.48286355,111.125,0.2756642,1117.5,225.5,134,0.119565217,431.375,0
1,39.368904,408.95,17,0.39766085,0.65926796,109.5,0.11247529,1094.166667,227,132,0.130434783,416.5,1
1,180,294.7,17,0.39772528,0.66814905,110.5,0.11593621,1076,228,130,0.108695652,399,2
1,90,830.85,17,0.23058031,0.5741998,110,0.14259335,1113,226.5,133.5,0.247311828,424,3
1,337.65588,428.4,17,0.23147205,0.556682,106.25,0.09401078,1054,226,131,0.011363636,418.5,4
1,148.80579,202.8,4,0.20317723,0.5923012,94.33333333,1.8967556,1446.5,223.25,73,0.034090909,309,0
1,302.6439,1180.75,4,0.1941738,0.5937046,86,0.69848603,1380.5,218.5,65,0.08045977,342,1
1,6.0039706,274.1,9,0.2060652,0.5950147,90,0.34972313,1324,217.25,74.33333333,0.287356322,332,2
1,38.273293,358.25,9,0.19896385,0.60754055,90,2.0665867,1304.75,218.4166667,74,0.127906977,330,3
1,51.93674,2165.65,4,0.17604911,0.5150132,85.5,0.047011554,922.5,213.5,69.75,0.071428571,337,4
1,335.8354,1218.9,4,0.26620942,0.65301013,112,6.5472875,1086,200,57.66666667,0,228,0
1,10.463438,1047.65,4,0.31105888,0.65201366,110.5,3.0036159,1085,206.5,58.5,0.019607843,210,1
1,322.4764,1058.65,4,0.1600931,0.5285143,107,2.1186547,1120,203.8333333,62.75,0.038095238,219,2
1,308.21307,236.65,4,0.26360822,0.6129628,108,2.1075354,1112,206.1666667,60.83333333,0,215.5,3
1,259.3666,725.1,4,0.23084645,0.59387577,96,8.113226,1073,180,51,0.02970297,303.5,4
1,303.85983,27.45,9,0.03043798,0.46047398,31.75,5.600347,404.6666667,294.5,113,578.6666667,225.5,0
1,223.49055,69.85,10,-0.025346978,0.34407648,28.66666667,2.4355538,69,264,87.5,773.75,296.5,1
1,105.60592,239.9,10,0.001283505,0.32694858,24.5,2.4764724,49.14285714,276.5,96,870.5,294,2
1,203.39497,202.1,10,0.063476525,0.44888183,30.33333333,7.9696045,86,258.5,84.5,727.5,306.5,3
1,231.8353,137.55,9,-0.021207782,0.39770025,32.66666667,12.642855,307.6666667,300,116.5,649.5,227.5,4
1,325.5753,178.65,1,0.19563846,0.4666541,39,2.948967,395,127.3333333,7,88,340,0
1,154.38155,485.15,1,-0.06502975,0.17416246,22,6.4020367,283.4,164.6,26.25,336.5833333,288,1
1,241.77206,180.5,10,-0.08554958,0.25901103,19,0.49022558,221.6666667,149.4166667,19.25,326.6,310,2
1,174.39749,654.1,1,0.16838486,0.47852567,27,5.7758737,299.25,141.5,2.5,200.1666667,296.5,3
1,96.09753,55.9,1,0.30922493,0.4238306,66,7.595428,624,77.75,-28,0,296.5,4
1,132.30066,4.1,8,0.46257105,0.10363843,40.5,0.25839216,523,67,-26,0,390,0
1,0,0,8,0.5395793,0.14997378,41,0.28983843,514,68.66666667,-29.5,0,376,1
1,333.01566,164,8,0.4525961,0.22134618,41,0.42281836,562,62.33333333,-32.5,0,370.5,2
1,51.61006,11,8,0.54760325,0.1511984,39.5,0.1866893,548,54.5,-41.25,0,389,4
1,151.42441,0,9,0.26373637,0.07085673,31,0.79205686,195,41.25,-58.5,0,303.5,0
1,105.03827,0,9,0.331191,0.07195662,28.5,0.11170738,195,33.5,-62,0,313,1
1,285.2853,0,8,0.2056651,0.2091535,28.5,0.54970336,285,47.75,-54,0,310,2
1,22.884604,33.7,8,0.22474666,0.4337962,29,0.40897742,393.25,57.25,-46.25,0,308,3
1,43.015682,0,9,0.25342682,0.21498948,31,0.15856305,186.5,40,-59,0.028037383,304,4
1,301.42523,0,1,0.38336286,0.3227247,36,1.0005275,601,65.41666667,-39.66666667,0.018518519,163.5,0
1,116.910965,0,1,0.3412768,0.2949604,35,1.6645279,563,67.5,-38.5,0,160.5,1
1,57.498215,0,1,0.42254764,0.19988397,36.5,6.0725336,789.25,57.5,-47.25,0,179,2
1,153.18108,0,1,0.3778397,0.3397157,35,1.1365625,615.5,66.5,-39.75,0.018518519,162.5,3
1,73.54387,18.6,1,0.42849493,0.3613272,41,4.594332,847,56.33333333,-51.5,0,190.25,4
1,0,129.5,5,0.45588982,0.5860885,64.5,0.17390402,708,93.25,-10.5,0,297.5,0
1,319.33878,378.95,8,0.41233918,0.52044016,60.5,0.5349045,598,100.5,-15,0,260.5,1
1,343.48077,243.7,5,0.40426812,0.5674736,66.5,0.15115932,705,93.33333333,-10,0,299.25,2
1,209.19835,10.85,5,0.22526242,0.49516228,63,0.53123266,638,97.25,-11,0,283,3
1,307.24072,220,8,0.4701069,0.4773812,61,1.1493145,625,104,-12.5,0,252.5,4
1,224.89687,192.2,5,0.3209297,0.5252236,65.5,0.24549514,676,95,-26.5,0,380,0
1,94.39325,44.9,5,0.40223604,0.48136938,65.5,1.1349758,648,91.5,-29,0,378.5,1
1,90,36.8,5,0.39865494,0.52073187,65.5,0.13038695,658,91.5,-29,0,380,2
1,204.1102,48.6,5,0.3016226,0.49372765,65,0.6350597,690,94.5,-26.5,0,380,3
1,105.9895,31.2,5,0.4770225,0.51558125,65.5,0.9468959,676,95,-26.5,0,380,4
1,180,107.45,8,0.45778927,0.09929511,50,0.057968166,353,47,-35.5,0,292,0
1,86.16345,351,8,0.44633996,0.12005622,49,0.43316934,330,44.5,-34.5,0,301,1
1,323.01572,337,8,0.5382207,0.08794808,49,0.39912328,330,44.5,-34.5,0,301,2
1,68.37654,59,8,0.4828898,0.04657159,45,0.15730588,297,36.5,-39.5,0,316,3
1,95.75464,38,8,0.44693935,0.14419085,49,0.28906196,342,46.5,-35.75,0,300,4
1,302.18036,218.1,8,0.29444292,0.636868,123.25,0.6530284,1626.5,245,118.6666667,0.069767442,247.5,0
1,123.69638,199,9,0.25090098,0.6162692,127.8,1.0969727,1101,235,100.3333333,0,290,1
1,207.02156,403.45,9,0.24553537,0.61675763,128.5,0.61815715,1124.5,235,100,0,290,2
1,292.58142,258.55,9,0.2669422,0.6131876,123.375,1.6600994,1728,240.5,97.33333333,0.142857143,220,3
1,290.73764,1842.75,9,0.23421757,0.6108926,122.25,3.678427,1485.5,242.5,106.5,0.082474227,246.5,4
1,299.22754,378,9,0.6374571,0.03485072,46.5,0.11871912,225,13.75,-56.5,0,474.75,0
1,335.8995,400,7,0.70065624,0.011670268,45,0.12700732,224,12.5,-57,0,475.75,1
1,254.40147,81,7,0.5638802,0.07234651,46,1.0777689,221,11,-57.5,0,483.25,2
1,235.0438,383,9,0.63870233,0.0252722,46.5,0.25293565,225,13.75,-56.5,0,474.75,3
1,231.96617,99,7,0.5832665,0.0788678,46.5,0.32929337,222,11.5,-57,0,480.1666667,4
1,174.21587,0,1,0.3876586,0.0462421,42.5,13.935186,366,60,-40.75,0,183,0
1,313.32883,0,8,0.42092142,0.24264178,43.5,2.659178,349.5,59.5,-46.5,0,179,1
1,122.87397,0,1,0.34101066,0.05572322,44,18.403006,341,56.5,-45.5,0,190,2
1,67.89943,0,1,0.5340868,-0.003200333,43,23.084913,329,59.5,-43,0,190.5,3
1,176.6356,0,1,0.31883505,0.1896078,44,11.56992,342,57.33333333,-47,0,190,4
1,295.86728,3,10,0.67500913,0.04480973,90,4.045701,436,51.25,-35.5,0,220,0
1,286.36017,36,1,0.3768621,0.354651,80,10.778348,471,68.5,-23.5,0,219,1
1,5.0269237,45.9,1,0.44702396,0.5082215,85.5,17.423601,691,59.25,-22.5,0,220,2
1,218.61696,70.5,1,0.27721488,0.5446408,72.5,20.027233,636,107,2,0.028037383,172,3
1,259.52893,55.9,1,0.24746972,0.46815968,44,1.2756453,413,87.25,-16.75,0.06122449,241,4
1,82.89657,768.8,17,0.44030172,0.77763534,225.6666667,0.23438242,254,306,232,0,230.3333333,0
1,68.26474,691.3,17,0.39868912,0.7656941,298.75,0.15653564,236,307,232,0,252.75,1
1,194.08307,1077.45,17,0.38322216,0.6917633,309,0.119528756,225,308,232,0,277,2
1,128.67865,519.55,17,0.4389569,0.73267114,328.25,8.516667,205,290,214,0,217.5,3
1,4.1978736,489.4,17,0.4491124,0.780952,222,1.1913728,253,304,229,0,217,4
1,37.51284,1427.05,2,0.23428676,0.59086776,299.5,4.775641,377,292,205,0,284,0
1,32.618828,1442.75,2,0.23497851,0.574071,314.5833333,1.1354362,376,294,210.5,0,260,1
1,42.18298,1522.6,2,0.18278736,0.54431427,314.5833333,7.082564,376,294,210.5,0,260,2
1,19.163517,1640.85,2,0.061084602,0.505795,310.5,4.16573,378,300,218,0,270,3
1,60.049183,1285.1,17,0.32750192,0.6456742,303.3333333,0.6385733,242,303,233,0,230,4
1,259.48297,644.4,17,0.37117517,0.69527054,165.8,6.168969,500,281,209,0,380.25,0
1,242.40692,515,17,0.3675721,0.69365156,165.8,2.0015883,500,281,209,0,380.25,1
1,277.79474,319.3,17,0.32055452,0.63792,165.8,5.327309,500,281,209,0,380.25,2
1,328.8071,819.2,17,0.06110786,0.4652848,127.45,16.783026,2702.25,256.5,175,0,420.25,0
1,263.4366,758.2,17,0.07006163,0.44759038,121.4285714,5.3097997,2695.5,261,186,0,310.1428571,1
1,206.87126,435.55,17,0.18168826,0.53630173,97.75,12.099054,2385.75,268,185,90,390,2
1,284.34885,248.05,17,0.48345724,0.71552,145,14.642753,2822.891566,250,170,0.043010753,418,3
1,332.4972,1597.3,17,0.22669573,0.5467969,127.45,15.855597,2702.25,256.5,175,0,420.25,4
1,15.509516,462.6,17,0.41425878,0.7402564,205.25,4.771563,299,300,230,0,240.1111111,0
1,347.077,512.05,17,0.4535493,0.7650652,205.25,3.5046234,299,300,230,0,240.1111111,1
1,32.214073,398.1,17,0.45619178,0.7630042,222,15.378271,302,280,208,0,240,2
1,12.056918,391.9,17,0.4473088,0.6736306,212.25,11.263224,300,292.5,221,0,230.125,3
1,29.047289,481.05,17,0.39799333,0.73083884,205.25,2.1540115,299,300,230,0,240.1111111,4
1,329.32742,152.15,17,0.1319656,0.5094339,65,5.54292,118,193.5,110,167.5,560.2,0
1,299.7899,594.05,17,0.09466354,0.49654937,86,3.902676,119,224,143.5,124.5,540.25,1
1,294.64694,152.45,17,-0.003224044,0.41765207,58.5,2.8472338,80,216,135.5,367,530,2
1,322.89352,131.25,17,0.056271613,0.48461175,62,3.2673216,94,205,122.5,285.5,540.2,3
1,331.8994,80.9,17,0.13827741,0.5280399,58,7.9332185,111.6666667,167,82.5,211.75,571,4
1,309.2681,1564.6,17,0.17156038,0.48546016,40.33333333,3.2021072,52.57142857,272,198,909.75,499,0
1,158.14265,2963.25,17,0.1662539,0.1994356,54,0.24983066,48.14285714,286,207,927.75,497.8333333,1
1,329.7202,1910.55,17,0.24110436,0.53182256,39,1.8453252,42.66666667,282,205,1041,500.1666667,2
1,121.22474,1940,17,0.09595319,0.38618323,65,1.3416203,74.5,285,205,673.5,487.25,3
1,299.09363,2045,17,0.26964253,0.509075,60,3.156073,68.85714286,262,189,681,480.1428571,4
1,44.428646,343.15,9,0.29339594,0.6494454,119.8333333,8.103516,921,157.5,76.5,0,448,0
1,339.96216,184,17,0.05184182,0.44186845,80,3.14371,68.5,223,141.5,224,520.0833333,0
1,325.67838,623.2,17,-0.013411385,0.3142097,96.5,3.8196392,80,244,165,208,520,1
1,295.81265,428.1,17,-0.003027892,0.36546013,95.41666667,3.5897665,95.5,235,155,150.5,520,2
1,325.05673,91.2,17,-0.0938829,0.24085936,66,2.5794303,64,211.5,129,310.5,522.25,3
1,337.05548,76.6,17,0.2135343,0.5894674,78.66666667,6.6115627,112,199.5,116,102.3333333,530,4
1,306.52914,751,17,0.48861173,0.7649984,384.6666667,0.14608113,500,303.5,234,0,266.1666667,0
1,310.4684,1513.5,17,0.03245717,0.35746506,108.5,0.8930806,2097.333333,283,207,108.5,412.2916667,0
1,217.35605,745.35,17,0.30466247,0.5937126,119.25,7.146017,2314.5,270.5,195,68,445.6666667,1
1,278.64456,1378.05,17,0.1885201,0.53263384,104.25,1.1568606,2183,280,203,110,380.1666667,2
1,240.33716,981.1,17,0.09915859,0.47762415,92,0.6442,2085,275,201.5,172,419.125,3
1,40.136974,559.85,17,0.15704973,0.51805264,130.3333333,2.3492393,2390.333333,278,201.5,31.75,340,4
1,67.53763,692.6,17,0.24752225,0.5550819,94,2.8802276,969,170,86.5,0,467.5,0
1,100.984566,438.3,17,0.4843069,0.65173686,94,2.2804735,969,170,86.5,0,467.5,1
1,64.79505,931.95,17,0.3758379,0.59017944,94,2.8561747,969,170,86.5,0,467.5,2
1,50.38457,431.5,17,0.27060366,0.54514766,101.75,1.9538445,974.9883721,166.5,82,0.107843137,463,3
1,56.47923,970.85,17,0.24856329,0.5531123,94,3.1459148,969,170,86.5,0,467.5,4
1,7.7137895,792.6,17,0.24811593,0.42755067,99.46666667,0.26323703,1365.833333,196.5,125,0.011627907,450.2857143,0
1,180,544.45,17,0.31795922,0.63693297,98,0.057968166,1330.5,196,125.5,0.035714286,430,1
1,31.366179,870.65,17,0.3000526,0.65646714,99.375,0.2715568,1370.5,195,126,0.127906977,440.1428571,2
1,0,1147.6,17,0.14382844,0.37136143,100.5,0.23187147,1318.75,195.5,125.5,0,452.5,3
1,58.40163,870.2,17,0.19990653,0.43017676,99.46666667,0.3318995,1365.833333,196.5,125,0.011627907,450.2857143,4
1,261.31393,68.6,9,0.08064339,0.44506967,134.6666667,9.507828,680,125,35,0,449.6,0
1,95.237305,82.7,9,-0.014775795,0.420894,134.6666667,9.439439,680,125,35,0,449.6,1
