hazard,Aspect,HumanImpactIndexMean,LandCover,NDMI,NDVI,Precipitation,Slope,SoilMoist,TempMax,TempMin,WaterDeficit,WindSpeed,idx
0,68.43991,7.05,16,-0.14100862,0.108533405,0.528169014,0.23661843,0,341,179.5,2130,343,1
0,136.75363,33.5,16,-0.121874936,0.12645403,0.203252033,0.5968384,0,348.5,187,2152.333333,341,2
0,117.15001,5.45,16,-0.12643258,0.09575676,0,0.31758067,0,337,177,2118.4,341.625,3
0,114.58015,20.6,16,-0.06502144,0.106065474,0,0.20903619,0,334,178,2055.5,330,4
0,12.357495,20.6,16,-0.06555332,0.10896387,0,0.2967128,0,332,175,2028.5,340,5
0,204.81258,119.6,16,-0.12757334,0.12121085,0,0.22352195,0,365,200.5,2277,347.5,6
0,28.72536,20.25,16,-0.06922507,0.10802057,0,0.06610325,0,334.1666667,177,2039.5,340,7
0,118.01986,32.5,16,-0.14279199,0.09298967,0,1.7886457,0,346,184.5,2133,346.25,8
0,349.6224,14.9,16,-0.14470275,0.10478178,0.492537313,1.9145834,0,347,183.5,2152.5,348,9
0,270,13.15,16,-0.1043208,0.11961339,0,0.031761166,0,381,216.5,2513.5,430,0
0,47.62351,11.7,16,-0.12150486,0.116391785,0,0.04300314,0,373,214.5,2501,420,1
0,0,12.2,16,-0.09291928,0.119690806,0,0,0,386,218,2510.75,424,2
0,270,12.2,16,-0.13423918,0.118265234,0,0.03175014,0,378.6666667,218,2504.5,437,3
0,270,4.75,16,-0.18492042,0.10030657,0,0.031265277,0,388,224.5,2463,409.4166667,4
0,0,39.85,16,-0.11687399,0.12153223,0,0.028984088,0,379.5,217.5,2543.5,420,5
0,270,13.6,16,-0.09185435,0.11086151,0,0.44171894,0,391,221.5,2507,407,6
0,0,4.6,16,-0.19275519,0.105389774,0,0,0,390,224.5,2528.5,413.3333333,7
0,121.471756,14.25,16,-0.10296768,0.12268008,0,0.11103339,0,377,215.5,2523,413.5,8
0,312.61462,14.45,16,-0.082418606,0.11918929,0,0.0428085,0,385.5,218,2488.5,413.5,9
0,90,22,16,-0.104900725,0.13092211,0,0.097124875,0,322,157,1838.5,280,0
0,66.151085,0,16,-0.08027732,0.11827793,0,0.07168488,0,322,147,1746,279.5,1
0,59.12105,32.2,16,-0.0911141,0.12743461,0,0.45178527,1,312,147,1802,293.5,2
0,33.722565,0,16,-0.111444004,0.13394137,0,1.3936341,0,318,150.5,1884,290.1428571,3
0,114.06836,228.6,16,-0.1246411,0.1407393,0,0.21320812,3,317,155,1827,290,4
0,14.002089,0,16,-0.09700626,0.12437583,0,0.26884308,2,320,151,1829.5,287.125,5
0,345.96582,16.05,16,-0.10190615,0.12858252,0,0.26888067,0,318,145.5,1807.25,280.25,6
0,257.5015,595.25,16,-0.073524594,0.10909887,0,0.80352026,1,328,155,1876,280,7
0,36.938683,59.7,16,-0.08826435,0.11976983,0,0.108788244,0,317,145.5,1767.5,280.1666667,8
0,48.40316,28.5,16,-0.10821759,0.13653801,0,0.21829048,0,319.5,146.5,1775.5,281.5,9
0,204.26341,75,16,-0.09997839,0.113276355,0,0.5404556,0,331.5,179,2157.5,360.125,0
0,79.55989,69.6,16,-0.12828705,0.11506577,0,0.31989598,0,340,184.5,2225.75,360,1
0,291.41937,438.7,16,-0.10377487,0.10783881,0,0.238099,0,331.5,179,2214.6,360.1111111,2
